usuario,grupoAD
A308289,GRPDLBUSNIESSIFRS9
A308290,GRPDLBUSNIESSIFRS9
A308291,GRPDLBUSNIESSIFRS9
A308292,GRPDLBUSNIESSIFRS9
A308293,GRPDLBUSNIESSIFRS9
A308294,GRPDLBUSNIESSIFRS9
A308296,GRPDLBUSNIESSIFRS9
A308297,GRPDLBUSNIESSIFRS9
A308301,GRPDLBUSNIESSIFRS9
A308302,GRPDLBUSNIESSIFRS9
A308303,GRPDLBUSNIESSIFRS9
A308304,GRPDLBUSNIESSIFRS9
A308314,GRPDLBUSNIESSIFRS9
A308325,GRPDLBUSNIESSIFRS9
A308326,GRPDLBUSNIESSIFRS9
A308327,GRPDLBUSNIESSIFRS9
A308328,GRPDLBUSNIESSIFRS9
A308330,GRPDLBUSNIESSIFRS9
A308331,GRPDLBUSNIESSIFRS9
A308332,GRPDLBUSNIESSIFRS9
A308333,GRPDLBUSNIESSIFRS9
A308334,GRPDLBUSNIESSIFRS9
A308335,GRPDLBUSNIESSIFRS9
A308336,GRPDLBUSNIESSIFRS9
A308337,GRPDLBUSNIESSIFRS9
A308338,GRPDLBUSNIESSIFRS9
A308344,GRPDLBUSNIESSIFRS9
A308345,GRPDLBUSNIESSIFRS9
A308346,GRPDLBUSNIESSIFRS9
A308357,GRPDLBUSNIESSIFRS9
A308373,GRPDLBUSNIESSIFRS9
A308410,GRPDLBUSNIESSIFRS9
A308411,GRPDLBUSNIESSIFRS9
A308412,GRPDLBUSNIESSIFRS9
A308428,GRPDLBUSNIESSIFRS9
A308429,GRPDLBUSNIESSIFRS9
A308430,GRPDLBUSNIESSIFRS9
A308431,GRPDLBUSNIESSIFRS9
A308432,GRPDLBUSNIESSIFRS9
A308433,GRPDLBUSNIESSIFRS9
A308434,GRPDLBUSNIESSIFRS9
A308435,GRPDLBUSNIESSIFRS9
A308436,GRPDLBUSNIESSIFRS9
A308437,GRPDLBUSNIESSIFRS9
A308438,GRPDLBUSNIESSIFRS9
A308439,GRPDLBUSNIESSIFRS9
A308440,GRPDLBUSNIESSIFRS9
A308442,GRPDLBUSNIESSIFRS9
A308443,GRPDLBUSNIESSIFRS9
A308444,GRPDLBUSNIESSIFRS9
A308445,GRPDLBUSNIESSIFRS9
A308446,GRPDLBUSNIESSIFRS9
A308448,GRPDLBUSNIESSIFRS9
A308449,GRPDLBUSNIESSIFRS9
A308450,GRPDLBUSNIESSIFRS9
A308451,GRPDLBUSNIESSIFRS9
A308452,GRPDLBUSNIESSIFRS9
A308453,GRPDLBUSNIESSIFRS9
A308454,GRPDLBUSNIESSIFRS9
A308456,GRPDLBUSNIESSIFRS9
A308457,GRPDLBUSNIESSIFRS9
A308458,GRPDLBUSNIESSIFRS9
A308461,GRPDLBUSNIESSIFRS9
A308463,GRPDLBUSNIESSIFRS9
A308464,GRPDLBUSNIESSIFRS9
A308465,GRPDLBUSNIESSIFRS9
A308467,GRPDLBUSNIESSIFRS9
A308469,GRPDLBUSNIESSIFRS9
A308520,GRPDLBUSNIESSIFRS9
A308523,GRPDLBUSNIESSIFRS9
A308524,GRPDLBUSNIESSIFRS9
A308525,GRPDLBUSNIESSIFRS9
A308526,GRPDLBUSNIESSIFRS9
A308527,GRPDLBUSNIESSIFRS9
A308528,GRPDLBUSNIESSIFRS9
A308530,GRPDLBUSNIESSIFRS9
A308531,GRPDLBUSNIESSIFRS9
A308532,GRPDLBUSNIESSIFRS9
A308537,GRPDLBUSNIESSIFRS9
A308538,GRPDLBUSNIESSIFRS9
A308561,GRPDLBUSNIESSIFRS9
A308562,GRPDLBUSNIESSIFRS9
A308563,GRPDLBUSNIESSIFRS9
A308572,GRPDLBUSNIESSIFRS9
A308573,GRPDLBUSNIESSIFRS9
A308574,GRPDLBUSNIESSIFRS9
A308575,GRPDLBUSNIESSIFRS9
A308578,GRPDLBUSNIESSIFRS9
A308579,GRPDLBUSNIESSIFRS9
A308580,GRPDLBUSNIESSIFRS9
A308581,GRPDLBUSNIESSIFRS9
A308582,GRPDLBUSNIESSIFRS9
A308584,GRPDLBUSNIESSIFRS9
A308585,GRPDLBUSNIESSIFRS9
A308586,GRPDLBUSNIESSIFRS9
A308588,GRPDLBUSNIESSIFRS9
A308589,GRPDLBUSNIESSIFRS9
A308590,GRPDLBUSNIESSIFRS9
A308591,GRPDLBUSNIESSIFRS9
A308592,GRPDLBUSNIESSIFRS9
A308593,GRPDLBUSNIESSIFRS9
A308594,GRPDLBUSNIESSIFRS9
A308595,GRPDLBUSNIESSIFRS9
A308596,GRPDLBUSNIESSIFRS9
A308597,GRPDLBUSNIESSIFRS9
A308598,GRPDLBUSNIESSIFRS9
A308599,GRPDLBUSNIESSIFRS9
A308600,GRPDLBUSNIESSIFRS9
A308601,GRPDLBUSNIESSIFRS9
A308602,GRPDLBUSNIESSIFRS9
A308603,GRPDLBUSNIESSIFRS9
A308609,GRPDLBUSNIESSIFRS9
A308611,GRPDLBUSNIESSIFRS9
A308621,GRPDLBUSNIESSIFRS9
A308639,GRPDLBUSNIESSIFRS9
A308641,GRPDLBUSNIESSIFRS9
A308642,GRPDLBUSNIESSIFRS9
A308643,GRPDLBUSNIESSIFRS9
A308644,GRPDLBUSNIESSIFRS9
A308647,GRPDLBUSNIESSIFRS9
A308649,GRPDLBUSNIESSIFRS9
A308650,GRPDLBUSNIESSIFRS9
A308651,GRPDLBUSNIESSIFRS9
A308652,GRPDLBUSNIESSIFRS9
A308653,GRPDLBUSNIESSIFRS9
A308654,GRPDLBUSNIESSIFRS9
A308655,GRPDLBUSNIESSIFRS9
A308657,GRPDLBUSNIESSIFRS9
A308658,GRPDLBUSNIESSIFRS9
A308659,GRPDLBUSNIESSIFRS9
A308660,GRPDLBUSNIESSIFRS9
A308661,GRPDLBUSNIESSIFRS9
A308662,GRPDLBUSNIESSIFRS9
A308666,GRPDLBUSNIESSIFRS9
A308668,GRPDLBUSNIESSIFRS9
A308669,GRPDLBUSNIESSIFRS9
A308675,GRPDLBUSNIESSIFRS9
A308718,GRPDLBUSNIESSIFRS9
A308719,GRPDLBUSNIESSIFRS9
A308720,GRPDLBUSNIESSIFRS9
A308722,GRPDLBUSNIESSIFRS9
A308723,GRPDLBUSNIESSIFRS9
A308724,GRPDLBUSNIESSIFRS9
A308728,GRPDLBUSNIESSIFRS9
A308730,GRPDLBUSNIESSIFRS9
A308731,GRPDLBUSNIESSIFRS9
A308732,GRPDLBUSNIESSIFRS9
A308733,GRPDLBUSNIESSIFRS9
A308734,GRPDLBUSNIESSIFRS9
A308735,GRPDLBUSNIESSIFRS9
A308736,GRPDLBUSNIESSIFRS9
A308740,GRPDLBUSNIESSIFRS9
A308745,GRPDLBUSNIESSIFRS9
A308748,GRPDLBUSNIESSIFRS9
A308749,GRPDLBUSNIESSIFRS9
A308750,GRPDLBUSNIESSIFRS9
A308752,GRPDLBUSNIESSIFRS9
A308756,GRPDLBUSNIESSIFRS9
A308757,GRPDLBUSNIESSIFRS9
A308758,GRPDLBUSNIESSIFRS9
A308759,GRPDLBUSNIESSIFRS9
A308760,GRPDLBUSNIESSIFRS9
A308762,GRPDLBUSNIESSIFRS9
A308763,GRPDLBUSNIESSIFRS9
A308764,GRPDLBUSNIESSIFRS9
A308765,GRPDLBUSNIESSIFRS9
A308766,GRPDLBUSNIESSIFRS9
A308767,GRPDLBUSNIESSIFRS9
A308768,GRPDLBUSNIESSIFRS9
A308770,GRPDLBUSNIESSIFRS9
A308771,GRPDLBUSNIESSIFRS9
A308772,GRPDLBUSNIESSIFRS9
A308773,GRPDLBUSNIESSIFRS9
A308774,GRPDLBUSNIESSIFRS9
A308775,GRPDLBUSNIESSIFRS9
A308776,GRPDLBUSNIESSIFRS9
A308777,GRPDLBUSNIESSIFRS9
A308780,GRPDLBUSNIESSIFRS9
A308781,GRPDLBUSNIESSIFRS9
A308782,GRPDLBUSNIESSIFRS9
A308783,GRPDLBUSNIESSIFRS9
A308784,GRPDLBUSNIESSIFRS9
A308785,GRPDLBUSNIESSIFRS9
A308789,GRPDLBUSNIESSIFRS9
A308801,GRPDLBUSNIESSIFRS9
A308834,GRPDLBUSNIESSIFRS9
A308835,GRPDLBUSNIESSIFRS9
A308836,GRPDLBUSNIESSIFRS9
A308837,GRPDLBUSNIESSIFRS9
A308838,GRPDLBUSNIESSIFRS9
A308839,GRPDLBUSNIESSIFRS9
A308840,GRPDLBUSNIESSIFRS9
A308841,GRPDLBUSNIESSIFRS9
A308842,GRPDLBUSNIESSIFRS9
A308843,GRPDLBUSNIESSIFRS9
A308844,GRPDLBUSNIESSIFRS9
A308845,GRPDLBUSNIESSIFRS9
A308847,GRPDLBUSNIESSIFRS9
A308848,GRPDLBUSNIESSIFRS9
A308849,GRPDLBUSNIESSIFRS9
A308852,GRPDLBUSNIESSIFRS9
A308853,GRPDLBUSNIESSIFRS9
A308854,GRPDLBUSNIESSIFRS9
A308855,GRPDLBUSNIESSIFRS9
A308856,GRPDLBUSNIESSIFRS9
A308857,GRPDLBUSNIESSIFRS9
A308858,GRPDLBUSNIESSIFRS9
A308859,GRPDLBUSNIESSIFRS9
A308860,GRPDLBUSNIESSIFRS9
A308861,GRPDLBUSNIESSIFRS9
A308862,GRPDLBUSNIESSIFRS9
A308863,GRPDLBUSNIESSIFRS9
A308864,GRPDLBUSNIESSIFRS9
A308867,GRPDLBUSNIESSIFRS9
A308868,GRPDLBUSNIESSIFRS9
A308869,GRPDLBUSNIESSIFRS9
A308872,GRPDLBUSNIESSIFRS9
A308873,GRPDLBUSNIESSIFRS9
A308875,GRPDLBUSNIESSIFRS9
A308876,GRPDLBUSNIESSIFRS9
A308878,GRPDLBUSNIESSIFRS9
A308881,GRPDLBUSNIESSIFRS9
A308882,GRPDLBUSNIESSIFRS9
A308883,GRPDLBUSNIESSIFRS9
A308884,GRPDLBUSNIESSIFRS9
A308885,GRPDLBUSNIESSIFRS9
A308886,GRPDLBUSNIESSIFRS9
A308887,GRPDLBUSNIESSIFRS9
A308888,GRPDLBUSNIESSIFRS9
A308889,GRPDLBUSNIESSIFRS9
A308890,GRPDLBUSNIESSIFRS9
A308891,GRPDLBUSNIESSIFRS9
A308896,GRPDLBUSNIESSIFRS9
A308897,GRPDLBUSNIESSIFRS9
A308898,GRPDLBUSNIESSIFRS9
A308899,GRPDLBUSNIESSIFRS9
A308901,GRPDLBUSNIESSIFRS9
A308902,GRPDLBUSNIESSIFRS9
A308903,GRPDLBUSNIESSIFRS9
A308904,GRPDLBUSNIESSIFRS9
A308905,GRPDLBUSNIESSIFRS9
A308906,GRPDLBUSNIESSIFRS9
A308907,GRPDLBUSNIESSIFRS9
A308909,GRPDLBUSNIESSIFRS9
A308910,GRPDLBUSNIESSIFRS9
A308911,GRPDLBUSNIESSIFRS9
A308912,GRPDLBUSNIESSIFRS9
A308936,GRPDLBUSNIESSIFRS9
A308937,GRPDLBUSNIESSIFRS9
A308938,GRPDLBUSNIESSIFRS9
A308939,GRPDLBUSNIESSIFRS9
A308941,GRPDLBUSNIESSIFRS9
A308942,GRPDLBUSNIESSIFRS9
A308943,GRPDLBUSNIESSIFRS9
A308944,GRPDLBUSNIESSIFRS9
A308946,GRPDLBUSNIESSIFRS9
A308947,GRPDLBUSNIESSIFRS9
A308949,GRPDLBUSNIESSIFRS9
A308950,GRPDLBUSNIESSIFRS9
A308951,GRPDLBUSNIESSIFRS9
A308952,GRPDLBUSNIESSIFRS9
A308953,GRPDLBUSNIESSIFRS9
A308954,GRPDLBUSNIESSIFRS9
A308958,GRPDLBUSNIESSIFRS9
A308979,GRPDLBUSNIESSIFRS9
A308981,GRPDLBUSNIESSIFRS9
A309193,GRPDLBUSNIESSIFRS9
A309194,GRPDLBUSNIESSIFRS9
A309195,GRPDLBUSNIESSIFRS9
A309196,GRPDLBUSNIESSIFRS9
A309198,GRPDLBUSNIESSIFRS9
A309199,GRPDLBUSNIESSIFRS9
A309200,GRPDLBUSNIESSIFRS9
A309201,GRPDLBUSNIESSIFRS9
A309202,GRPDLBUSNIESSIFRS9
A309203,GRPDLBUSNIESSIFRS9
A309204,GRPDLBUSNIESSIFRS9
A309205,GRPDLBUSNIESSIFRS9
A309206,GRPDLBUSNIESSIFRS9
A309207,GRPDLBUSNIESSIFRS9
A309211,GRPDLBUSNIESSIFRS9
A309213,GRPDLBUSNIESSIFRS9
A309214,GRPDLBUSNIESSIFRS9
A309215,GRPDLBUSNIESSIFRS9
A309216,GRPDLBUSNIESSIFRS9
A309217,GRPDLBUSNIESSIFRS9
A309218,GRPDLBUSNIESSIFRS9
A309219,GRPDLBUSNIESSIFRS9
A309224,GRPDLBUSNIESSIFRS9
A309241,GRPDLBUSNIESSIFRS9
A309242,GRPDLBUSNIESSIFRS9
A309247,GRPDLBUSNIESSIFRS9
A309248,GRPDLBUSNIESSIFRS9
A309249,GRPDLBUSNIESSIFRS9
A309320,GRPDLBUSNIESSIFRS9
A309330,GRPDLBUSNIESSIFRS9
A309331,GRPDLBUSNIESSIFRS9
A309332,GRPDLBUSNIESSIFRS9
A309333,GRPDLBUSNIESSIFRS9
A309334,GRPDLBUSNIESSIFRS9
A309335,GRPDLBUSNIESSIFRS9
A309338,GRPDLBUSNIESSIFRS9
A309340,GRPDLBUSNIESSIFRS9
A309341,GRPDLBUSNIESSIFRS9
A309363,GRPDLBUSNIESSIFRS9
A309379,GRPDLBUSNIESSIFRS9
A309380,GRPDLBUSNIESSIFRS9
A309381,GRPDLBUSNIESSIFRS9
A309382,GRPDLBUSNIESSIFRS9
A309384,GRPDLBUSNIESSIFRS9
A309388,GRPDLBUSNIESSIFRS9
A309389,GRPDLBUSNIESSIFRS9
A309396,GRPDLBUSNIESSIFRS9
A309398,GRPDLBUSNIESSIFRS9
A309414,GRPDLBUSNIESSIFRS9
A309415,GRPDLBUSNIESSIFRS9
A309416,GRPDLBUSNIESSIFRS9
A309417,GRPDLBUSNIESSIFRS9
A309421,GRPDLBUSNIESSIFRS9
A309422,GRPDLBUSNIESSIFRS9
A309423,GRPDLBUSNIESSIFRS9
A309424,GRPDLBUSNIESSIFRS9
A309425,GRPDLBUSNIESSIFRS9
A309427,GRPDLBUSNIESSIFRS9
A309428,GRPDLBUSNIESSIFRS9
A309429,GRPDLBUSNIESSIFRS9
A309430,GRPDLBUSNIESSIFRS9
A309432,GRPDLBUSNIESSIFRS9
A309434,GRPDLBUSNIESSIFRS9
A309435,GRPDLBUSNIESSIFRS9
A309436,GRPDLBUSNIESSIFRS9
A309437,GRPDLBUSNIESSIFRS9
A309438,GRPDLBUSNIESSIFRS9
A309440,GRPDLBUSNIESSIFRS9
A309453,GRPDLBUSNIESSIFRS9
A309458,GRPDLBUSNIESSIFRS9
A309459,GRPDLBUSNIESSIFRS9
A309461,GRPDLBUSNIESSIFRS9
A309462,GRPDLBUSNIESSIFRS9
A309463,GRPDLBUSNIESSIFRS9
A309464,GRPDLBUSNIESSIFRS9
A309465,GRPDLBUSNIESSIFRS9
A309467,GRPDLBUSNIESSIFRS9
A309468,GRPDLBUSNIESSIFRS9
A309471,GRPDLBUSNIESSIFRS9
A309473,GRPDLBUSNIESSIFRS9
A309482,GRPDLBUSNIESSIFRS9
A309483,GRPDLBUSNIESSIFRS9
A309494,GRPDLBUSNIESSIFRS9
A309495,GRPDLBUSNIESSIFRS9
A309497,GRPDLBUSNIESSIFRS9
A309498,GRPDLBUSNIESSIFRS9
A309499,GRPDLBUSNIESSIFRS9
A309500,GRPDLBUSNIESSIFRS9
A309502,GRPDLBUSNIESSIFRS9
A309503,GRPDLBUSNIESSIFRS9
A309505,GRPDLBUSNIESSIFRS9
A309506,GRPDLBUSNIESSIFRS9
A309507,GRPDLBUSNIESSIFRS9
A309510,GRPDLBUSNIESSIFRS9
A309540,GRPDLBUSNIESSIFRS9
A309542,GRPDLBUSNIESSIFRS9
A309543,GRPDLBUSNIESSIFRS9
A309544,GRPDLBUSNIESSIFRS9
A309545,GRPDLBUSNIESSIFRS9
A309546,GRPDLBUSNIESSIFRS9
A309548,GRPDLBUSNIESSIFRS9
A309549,GRPDLBUSNIESSIFRS9
A309550,GRPDLBUSNIESSIFRS9
A309551,GRPDLBUSNIESSIFRS9
A309552,GRPDLBUSNIESSIFRS9
A309553,GRPDLBUSNIESSIFRS9
A309554,GRPDLBUSNIESSIFRS9
A309555,GRPDLBUSNIESSIFRS9
A309557,GRPDLBUSNIESSIFRS9
A309558,GRPDLBUSNIESSIFRS9
A309559,GRPDLBUSNIESSIFRS9
A309560,GRPDLBUSNIESSIFRS9
A309564,GRPDLBUSNIESSIFRS9
A309576,GRPDLBUSNIESSIFRS9
A309578,GRPDLBUSNIESSIFRS9
A309585,GRPDLBUSNIESSIFRS9
A309589,GRPDLBUSNIESSIFRS9
A309591,GRPDLBUSNIESSIFRS9
A309594,GRPDLBUSNIESSIFRS9
A309595,GRPDLBUSNIESSIFRS9
A309596,GRPDLBUSNIESSIFRS9
A309597,GRPDLBUSNIESSIFRS9
A309598,GRPDLBUSNIESSIFRS9
A309604,GRPDLBUSNIESSIFRS9
A309609,GRPDLBUSNIESSIFRS9
A309610,GRPDLBUSNIESSIFRS9
A309614,GRPDLBUSNIESSIFRS9
A309620,GRPDLBUSNIESSIFRS9
A309621,GRPDLBUSNIESSIFRS9
A309624,GRPDLBUSNIESSIFRS9
A309649,GRPDLBUSNIESSIFRS9
A309655,GRPDLBUSNIESSIFRS9
A309656,GRPDLBUSNIESSIFRS9
A309659,GRPDLBUSNIESSIFRS9
A309665,GRPDLBUSNIESSIFRS9
A309666,GRPDLBUSNIESSIFRS9
A309669,GRPDLBUSNIESSIFRS9
A309678,GRPDLBUSNIESSIFRS9
A309679,GRPDLBUSNIESSIFRS9
A309681,GRPDLBUSNIESSIFRS9
A309685,GRPDLBUSNIESSIFRS9
A309686,GRPDLBUSNIESSIFRS9
A309687,GRPDLBUSNIESSIFRS9
A309688,GRPDLBUSNIESSIFRS9
A309689,GRPDLBUSNIESSIFRS9
A309690,GRPDLBUSNIESSIFRS9
A309695,GRPDLBUSNIESSIFRS9
A309698,GRPDLBUSNIESSIFRS9
A309701,GRPDLBUSNIESSIFRS9
A309710,GRPDLBUSNIESSIFRS9
A309711,GRPDLBUSNIESSIFRS9
A309716,GRPDLBUSNIESSIFRS9
A309718,GRPDLBUSNIESSIFRS9
A309722,GRPDLBUSNIESSIFRS9
A309726,GRPDLBUSNIESSIFRS9
A309727,GRPDLBUSNIESSIFRS9
A309728,GRPDLBUSNIESSIFRS9
A309729,GRPDLBUSNIESSIFRS9
A309730,GRPDLBUSNIESSIFRS9
A309731,GRPDLBUSNIESSIFRS9
A309732,GRPDLBUSNIESSIFRS9
A309733,GRPDLBUSNIESSIFRS9
A309735,GRPDLBUSNIESSIFRS9
A309736,GRPDLBUSNIESSIFRS9
A309738,GRPDLBUSNIESSIFRS9
A309740,GRPDLBUSNIESSIFRS9
A309741,GRPDLBUSNIESSIFRS9
A309742,GRPDLBUSNIESSIFRS9
A309783,GRPDLBUSNIESSIFRS9
A309785,GRPDLBUSNIESSIFRS9
A309786,GRPDLBUSNIESSIFRS9
A309791,GRPDLBUSNIESSIFRS9
A309797,GRPDLBUSNIESSIFRS9
A309800,GRPDLBUSNIESSIFRS9
A309803,GRPDLBUSNIESSIFRS9
A309805,GRPDLBUSNIESSIFRS9
A309806,GRPDLBUSNIESSIFRS9
A309807,GRPDLBUSNIESSIFRS9
A309808,GRPDLBUSNIESSIFRS9
A309809,GRPDLBUSNIESSIFRS9
A309811,GRPDLBUSNIESSIFRS9
A309812,GRPDLBUSNIESSIFRS9
A309816,GRPDLBUSNIESSIFRS9
A309819,GRPDLBUSNIESSIFRS9
A309822,GRPDLBUSNIESSIFRS9
A309823,GRPDLBUSNIESSIFRS9
A309827,GRPDLBUSNIESSIFRS9
A309833,GRPDLBUSNIESSIFRS9
A309834,GRPDLBUSNIESSIFRS9
A309837,GRPDLBUSNIESSIFRS9
A309838,GRPDLBUSNIESSIFRS9
A309840,GRPDLBUSNIESSIFRS9
A309841,GRPDLBUSNIESSIFRS9
A309845,GRPDLBUSNIESSIFRS9
A309849,GRPDLBUSNIESSIFRS9
A309850,GRPDLBUSNIESSIFRS9
A309852,GRPDLBUSNIESSIFRS9
A309853,GRPDLBUSNIESSIFRS9
A309856,GRPDLBUSNIESSIFRS9
A309857,GRPDLBUSNIESSIFRS9
A309861,GRPDLBUSNIESSIFRS9
A309862,GRPDLBUSNIESSIFRS9
A309863,GRPDLBUSNIESSIFRS9
A309872,GRPDLBUSNIESSIFRS9
A309873,GRPDLBUSNIESSIFRS9
A309877,GRPDLBUSNIESSIFRS9
A309878,GRPDLBUSNIESSIFRS9
A309880,GRPDLBUSNIESSIFRS9
A309881,GRPDLBUSNIESSIFRS9
A309882,GRPDLBUSNIESSIFRS9
A309884,GRPDLBUSNIESSIFRS9
A309888,GRPDLBUSNIESSIFRS9
A309889,GRPDLBUSNIESSIFRS9
A309891,GRPDLBUSNIESSIFRS9
A309899,GRPDLBUSNIESSIFRS9
A309900,GRPDLBUSNIESSIFRS9
A309904,GRPDLBUSNIESSIFRS9
A309905,GRPDLBUSNIESSIFRS9
A309908,GRPDLBUSNIESSIFRS9
A309917,GRPDLBUSNIESSIFRS9
A309918,GRPDLBUSNIESSIFRS9
A309919,GRPDLBUSNIESSIFRS9
A309922,GRPDLBUSNIESSIFRS9
A309928,GRPDLBUSNIESSIFRS9
A309930,GRPDLBUSNIESSIFRS9
A309931,GRPDLBUSNIESSIFRS9
A309943,GRPDLBUSNIESSIFRS9
A309947,GRPDLBUSNIESSIFRS9
A309948,GRPDLBUSNIESSIFRS9
A309953,GRPDLBUSNIESSIFRS9
A309954,GRPDLBUSNIESSIFRS9
A309957,GRPDLBUSNIESSIFRS9
A309958,GRPDLBUSNIESSIFRS9
A309959,GRPDLBUSNIESSIFRS9
A309961,GRPDLBUSNIESSIFRS9
A309975,GRPDLBUSNIESSIFRS9
A309976,GRPDLBUSNIESSIFRS9
A309977,GRPDLBUSNIESSIFRS9
A309978,GRPDLBUSNIESSIFRS9
A309982,GRPDLBUSNIESSIFRS9
A309983,GRPDLBUSNIESSIFRS9
A309997,GRPDLBUSNIESSIFRS9
A309999,GRPDLBUSNIESSIFRS9
A310000,GRPDLBUSNIESSIFRS9
A310010,GRPDLBUSNIESSIFRS9
B003020,GRPDLBUSNIESSIFRS9
B003505,GRPDLBUSNIESSIFRS9
B005687,GRPDLBUSNIESSIFRS9
B006015,GRPDLBUSNIESSIFRS9
B008980,GRPDLBUSNIESSIFRS9
B009435,GRPDLBUSNIESSIFRS9
B010945,GRPDLBUSNIESSIFRS9
B011454,GRPDLBUSNIESSIFRS9
B014097,GRPDLBUSNIESSIFRS9
B016077,GRPDLBUSNIESSIFRS9
B016272,GRPDLBUSNIESSIFRS9
B016314,GRPDLBUSNIESSIFRS9
B016483,GRPDLBUSNIESSIFRS9
B016484,GRPDLBUSNIESSIFRS9
B017053,GRPDLBUSNIESSIFRS9
B017150,GRPDLBUSNIESSIFRS9
B017338,GRPDLBUSNIESSIFRS9
B017868,GRPDLBUSNIESSIFRS9
B017911,GRPDLBUSNIESSIFRS9
B018271,GRPDLBUSNIESSIFRS9
B018272,GRPDLBUSNIESSIFRS9
B018634,GRPDLBUSNIESSIFRS9
B018834,GRPDLBUSNIESSIFRS9
B019382,GRPDLBUSNIESSIFRS9
B019396,GRPDLBUSNIESSIFRS9
B019879,GRPDLBUSNIESSIFRS9
B019880,GRPDLBUSNIESSIFRS9
B020179,GRPDLBUSNIESSIFRS9
B020334,GRPDLBUSNIESSIFRS9
B020472,GRPDLBUSNIESSIFRS9
B020606,GRPDLBUSNIESSIFRS9
B020842,GRPDLBUSNIESSIFRS9
B020901,GRPDLBUSNIESSIFRS9
B020935,GRPDLBUSNIESSIFRS9
B020937,GRPDLBUSNIESSIFRS9
B021156,GRPDLBUSNIESSIFRS9
B021157,GRPDLBUSNIESSIFRS9
B021158,GRPDLBUSNIESSIFRS9
B021195,GRPDLBUSNIESSIFRS9
B021333,GRPDLBUSNIESSIFRS9
B021334,GRPDLBUSNIESSIFRS9
B021396,GRPDLBUSNIESSIFRS9
B021501,GRPDLBUSNIESSIFRS9
B021502,GRPDLBUSNIESSIFRS9
B021736,GRPDLBUSNIESSIFRS9
B022275,GRPDLBUSNIESSIFRS9
B022391,GRPDLBUSNIESSIFRS9
B022430,GRPDLBUSNIESSIFRS9
B022431,GRPDLBUSNIESSIFRS9
B022433,GRPDLBUSNIESSIFRS9
B022435,GRPDLBUSNIESSIFRS9
B022436,GRPDLBUSNIESSIFRS9
B022753,GRPDLBUSNIESSIFRS9
B022990,GRPDLBUSNIESSIFRS9
B022991,GRPDLBUSNIESSIFRS9
B024858,GRPDLBUSNIESSIFRS9
B025331,GRPDLBUSNIESSIFRS9
B026386,GRPDLBUSNIESSIFRS9
B026632,GRPDLBUSNIESSIFRS9
B027100,GRPDLBUSNIESSIFRS9
B027200,GRPDLBUSNIESSIFRS9
B027201,GRPDLBUSNIESSIFRS9
B028267,GRPDLBUSNIESSIFRS9
B028545,GRPDLBUSNIESSIFRS9
B028563,GRPDLBUSNIESSIFRS9
B028966,GRPDLBUSNIESSIFRS9
B029125,GRPDLBUSNIESSIFRS9
B029310,GRPDLBUSNIESSIFRS9
B029368,GRPDLBUSNIESSIFRS9
B029866,GRPDLBUSNIESSIFRS9
B029867,GRPDLBUSNIESSIFRS9
B029868,GRPDLBUSNIESSIFRS9
B030293,GRPDLBUSNIESSIFRS9
B030375,GRPDLBUSNIESSIFRS9
B030410,GRPDLBUSNIESSIFRS9
B030702,GRPDLBUSNIESSIFRS9
B031042,GRPDLBUSNIESSIFRS9
B031772,GRPDLBUSNIESSIFRS9
B031773,GRPDLBUSNIESSIFRS9
B031843,GRPDLBUSNIESSIFRS9
B032016,GRPDLBUSNIESSIFRS9
B032017,GRPDLBUSNIESSIFRS9
B032018,GRPDLBUSNIESSIFRS9
B032108,GRPDLBUSNIESSIFRS9
B032132,GRPDLBUSNIESSIFRS9
B032262,GRPDLBUSNIESSIFRS9
B032265,GRPDLBUSNIESSIFRS9
B032457,GRPDLBUSNIESSIFRS9
B032657,GRPDLBUSNIESSIFRS9
B033724,GRPDLBUSNIESSIFRS9
B033755,GRPDLBUSNIESSIFRS9
B033756,GRPDLBUSNIESSIFRS9
B033757,GRPDLBUSNIESSIFRS9
B034011,GRPDLBUSNIESSIFRS9
B034092,GRPDLBUSNIESSIFRS9
B034315,GRPDLBUSNIESSIFRS9
B034345,GRPDLBUSNIESSIFRS9
B034346,GRPDLBUSNIESSIFRS9
B034384,GRPDLBUSNIESSIFRS9
B034435,GRPDLBUSNIESSIFRS9
B034800,GRPDLBUSNIESSIFRS9
B034857,GRPDLBUSNIESSIFRS9
B035341,GRPDLBUSNIESSIFRS9
B035342,GRPDLBUSNIESSIFRS9
B035344,GRPDLBUSNIESSIFRS9
B035589,GRPDLBUSNIESSIFRS9
B035966,GRPDLBUSNIESSIFRS9
B036010,GRPDLBUSNIESSIFRS9
B036173,GRPDLBUSNIESSIFRS9
B036224,GRPDLBUSNIESSIFRS9
B036354,GRPDLBUSNIESSIFRS9
B036507,GRPDLBUSNIESSIFRS9
B037174,GRPDLBUSNIESSIFRS9
B037295,GRPDLBUSNIESSIFRS9
B037448,GRPDLBUSNIESSIFRS9
B037450,GRPDLBUSNIESSIFRS9
B037594,GRPDLBUSNIESSIFRS9
B037712,GRPDLBUSNIESSIFRS9
B037836,GRPDLBUSNIESSIFRS9
B037989,GRPDLBUSNIESSIFRS9
B038196,GRPDLBUSNIESSIFRS9
B039026,GRPDLBUSNIESSIFRS9
B039080,GRPDLBUSNIESSIFRS9
B039145,GRPDLBUSNIESSIFRS9
